,,0
J,46,0.0
J,47,0.0
J,48,0.0
J,49,0.0
J,50,0.0
J,51,0.0
J,52,0.0
J,53,0.0
J,54,0.0
J,55,0.0
J,56,0.0
J,57,0.0
J,58,0.0
J,59,0.0
J,60,0.0
J,61,0.0
J,62,0.0
J,63,0.0
J,64,0.0
J,65,0.0
J,66,0.0
J,67,0.0
J,68,0.0
J,69,0.0
J,70,0.0
J,71,0.0
J,72,0.0
J,73,0.0
J,74,0.0
J,75,0.0
J,76,0.0
J,77,0.0
J,78,0.0
J,79,0.0
J,80,0.0
J,81,0.0
J,82,0.0
J,83,0.0
J,84,0.0
J,85,0.0
J,86,0.0
J,87,0.0
J,88,0.0
J,89,0.0
J,90,0.0
J,91,0.0
J,92,0.0
J,93,0.0
J,94,0.0
J,95,0.0
J,96,0.0
J,97,0.0
J,98,0.0
J,99,0.0
J,100,0.0
J,101,0.0
J,102,0.0
J,103,0.0
J,104,0.0
J,105,0.0
J,106,0.0
J,107,0.0
J,108,0.0
J,109,0.0
J,110,0.0
J,111,0.0
J,112,0.0
J,113,0.0
J,114,0.0
J,115,0.0
J,116,0.0
J,117,0.0
J,118,0.0
J,119,0.0
J,120,0.0
J,121,0.0
J,122,0.0
J,123,0.0
J,124,0.0
J,125,0.0
J,126,0.0
J,127,0.0
J,128,0.0
J,129,0.0
J,130,0.0
J,131,0.0
J,132,0.0
J,133,0.0
J,134,0.0
J,135,0.0
J,136,0.0
J,137,0.0
J,138,0.0
J,139,0.0
J,140,0.0
J,141,0.0
J,142,0.0
J,143,0.0
J,144,0.0
J,145,0.0
J,146,0.0
J,147,0.0
J,148,0.0
J,149,0.0
J,150,0.0
K,1,0.0
K,2,0.0
K,3,0.0
K,4,0.0
K,5,0.0
K,6,0.0
K,7,0.0
K,8,0.0
K,9,0.0
K,10,0.0
K,11,0.0
K,12,0.0
K,13,0.0
K,14,0.0
K,15,0.0
K,16,0.0
K,17,0.0
K,18,0.0
K,19,0.0
K,20,0.0
K,21,0.0
K,22,0.0
K,23,0.0
K,24,0.0
K,25,0.0
K,26,0.0
K,27,0.0
K,28,0.0
K,29,0.0
K,30,0.0
K,31,0.0
K,32,0.0
K,33,0.0
K,34,0.0
K,35,0.0
K,36,0.0
K,37,0.0
K,38,0.0
K,39,0.0
K,40,0.0
K,41,0.0
K,42,0.0
K,43,0.0
K,44,0.0
K,45,0.0
K,46,0.0
K,47,0.0
K,48,0.0
K,49,0.0
K,50,0.0
K,51,0.0
K,52,0.0
K,53,0.0
K,54,0.0
K,55,0.0
K,56,0.0
K,57,0.0
K,58,0.0
K,59,0.0
K,60,0.0
K,61,0.0
K,62,0.0
K,63,0.0
K,64,0.0
K,65,0.0
K,66,0.0
K,67,0.0
K,68,0.0
K,69,0.0
K,70,0.0
K,71,0.0
K,72,0.0
K,73,0.0
K,74,0.0
K,75,0.0
K,76,0.0
K,77,0.0
K,78,0.0
K,79,0.0
K,80,0.0
K,81,0.0
K,82,0.0
K,83,0.0
K,84,0.0
K,85,0.0
K,86,0.0
K,87,0.0
K,88,0.0
K,89,0.0
K,90,0.0
K,91,0.0
K,92,0.0
K,93,0.0
K,94,0.0
K,95,0.0
K,96,0.0
K,97,0.0
K,98,0.0
K,99,0.0
K,100,0.0
K,101,0.0
K,102,0.0
K,103,0.0
K,104,0.0
K,105,0.0
K,106,0.0
K,107,0.0
K,108,0.0
K,109,0.0
K,110,0.0
K,111,0.0
K,112,0.0
K,113,0.0
K,114,0.0
K,115,0.0
K,116,0.0
K,117,0.0
K,118,0.0
K,119,0.0
K,120,0.0
K,121,0.0
K,122,0.0
K,123,0.0
K,124,0.0
K,125,0.0
K,126,0.0
K,127,0.0
K,128,0.0
K,129,0.0
K,130,0.0
K,131,0.0
K,132,0.0
K,133,0.0
K,134,0.0
K,135,0.0
K,136,0.0
K,137,0.0
K,138,0.0
K,139,0.0
K,140,0.0
K,141,0.0
K,142,0.0
K,143,0.0
K,144,0.0
K,145,0.0
K,146,0.0
K,147,0.0
K,148,0.0
K,149,0.0
K,150,0.0
L,1,0.0
L,2,0.0
L,3,0.0
L,4,0.0
L,5,0.0
L,6,0.0
L,7,0.0
L,8,0.0
L,9,0.0
L,10,0.0
L,11,0.0
L,12,0.0
L,13,0.0
L,14,0.0
L,15,0.0
L,16,0.0
L,17,0.0
L,18,0.0
L,19,0.0
L,20,0.0
L,21,0.0
L,22,0.0
L,23,0.0
L,24,0.0
L,25,0.0
L,26,0.0
L,27,0.0
L,28,0.0
L,29,0.0
L,30,0.0
L,31,0.0
L,32,0.0
L,33,0.0
L,34,0.0
L,35,0.0
L,36,0.0
L,37,0.0
L,38,0.0
L,39,0.0
L,40,0.0
L,41,0.0
L,42,0.0
L,43,0.0
L,44,0.0
L,45,0.0
L,46,0.0
L,47,0.0
L,48,0.0
L,49,0.0
L,50,0.0
L,51,0.0
L,52,0.0
L,53,0.0
L,54,0.0
L,55,0.0
L,56,0.0
L,57,0.0
L,58,0.0
L,59,0.0
L,60,0.0
L,61,0.0
L,62,0.0
L,63,0.0
L,64,0.0
L,65,0.0
L,66,0.0
L,67,0.0
L,68,0.0
L,69,0.0
L,70,0.0
L,71,0.0
L,72,0.0
L,73,0.0
L,74,0.0
L,75,0.0
L,76,0.0
L,77,0.0
L,78,0.0
L,79,0.0
L,80,0.0
L,81,0.0
L,82,0.0
L,83,0.0
L,84,0.0
L,85,0.0
L,86,0.0
L,87,0.0
L,88,0.0
L,89,0.0
L,90,0.0
L,91,0.0
L,92,0.0
L,93,0.0
L,94,0.0
L,95,0.0
L,96,0.0
L,97,0.0
L,98,0.0
L,99,0.0
L,100,0.0
L,101,0.0
L,102,0.0
L,103,0.0
L,104,0.0
L,105,0.0
L,106,0.0
L,107,0.0
L,108,0.0
L,109,0.0
L,110,0.0
L,111,0.0
L,112,0.0
L,113,0.0
L,114,0.0
L,115,0.0
L,116,0.0
L,117,0.0
L,118,0.0
L,119,0.0
L,120,0.0
L,121,0.0
L,122,0.0
L,123,0.0
L,124,0.0
L,125,0.0
L,126,0.0
L,127,0.0
L,128,0.0
L,129,0.0
L,130,0.0
L,131,0.0
L,132,0.0
L,133,0.0
L,134,0.0
L,135,0.0
L,136,0.0
L,137,0.0
L,138,0.0
L,139,0.0
L,140,0.0
L,141,0.0
L,142,0.0
L,143,0.0
L,144,0.0
L,145,0.0
L,146,0.0
L,147,0.0
L,148,0.0
L,149,0.0
L,150,0.0
M,1,0.0
M,2,0.0
M,3,0.0
M,4,0.0
M,5,0.0
M,6,0.0
M,7,0.0
M,8,0.0
M,9,0.0
M,10,0.0
M,11,0.0
M,12,0.0
M,13,0.0
M,14,0.0
M,15,0.0
M,16,0.0
M,17,0.0
M,18,0.0
M,19,0.0
M,20,0.0
M,21,0.0
M,22,0.0
M,23,0.0
M,24,0.0
M,25,0.0
M,26,0.0
M,27,0.0
M,28,0.0
M,29,0.0
M,30,0.0
M,31,0.0
M,32,0.0
M,33,0.0
M,34,0.0
M,35,0.0
M,36,0.0
M,37,0.0
M,38,0.0
M,39,0.0
M,40,0.0
M,41,0.0
M,42,0.0
M,43,0.0
M,44,0.0
M,45,0.0
M,46,0.0
M,47,0.0
M,48,0.0
M,49,0.0
M,50,0.0
M,51,0.0
M,52,0.0
M,53,0.0
M,54,0.0
M,55,0.0
M,56,0.0
M,57,0.0
M,58,0.0
M,59,0.0
M,60,0.0
M,61,0.0
M,62,0.0
M,63,0.0
M,64,0.0
M,65,0.0
M,66,0.0
M,67,0.0
M,68,0.0
M,69,0.0
M,70,0.0
M,71,0.0
M,72,0.0
M,73,0.0
M,74,0.0
M,75,0.0
M,76,0.0
M,77,0.0
M,78,0.0
M,79,0.0
M,80,0.0
M,81,0.0
M,82,0.0
M,83,0.0
M,84,0.0
M,85,0.0
M,86,0.0
M,87,0.0
M,88,0.0
M,89,0.0
M,90,0.0
M,91,0.0
M,92,0.0
M,93,0.0
M,94,0.0
M,95,0.0
M,96,0.0
M,97,0.0
M,98,0.0
M,99,0.0
M,100,0.0
M,101,0.0
M,102,0.0
M,103,0.0
M,104,0.0
M,105,0.0
M,106,0.0
M,107,0.0
M,108,0.0
M,109,0.0
M,110,0.0
M,111,0.0
M,112,0.0
M,113,0.0
M,114,0.0
M,115,0.0
M,116,0.0
M,117,0.0
M,118,0.0
M,119,0.0
M,120,0.0
M,121,0.0
M,122,0.0
M,123,0.0
M,124,0.0
M,125,0.0
M,126,0.0
M,127,0.0
M,128,0.0
M,129,0.0
M,130,0.0
M,131,0.0
M,132,0.0
M,133,0.0
M,134,0.0
M,135,0.0
M,136,0.0
M,137,0.0
M,138,0.0
M,139,0.0
M,140,0.0
M,141,0.0
M,142,0.0
M,143,0.0
M,144,0.0
M,145,0.0
M,146,0.0
M,147,0.0
M,148,0.0
M,149,0.0
M,150,0.0
N,1,0.0
N,2,0.0
N,3,0.0
N,4,0.0
N,5,0.0
N,6,0.0
N,7,0.0
N,8,0.0
N,9,0.0
N,10,0.0
N,11,0.0
N,12,0.0
N,13,0.0
N,14,0.0
N,15,0.0
N,16,0.0
N,17,0.0
N,18,0.0
N,19,0.0
N,20,0.0
N,21,0.0
N,22,0.0
N,23,0.0
N,24,0.0
N,25,0.0
N,26,0.0
N,27,0.0
N,28,0.0
N,29,0.0
N,30,0.0
N,31,0.0
N,32,0.0
N,33,0.0
N,34,0.0
N,35,0.0
N,36,0.0
N,37,0.0
N,38,0.0
N,39,0.0
N,40,0.0
N,41,0.0
N,42,0.0
N,43,0.0
N,44,0.0
N,45,0.0
N,46,0.0
N,47,0.0
N,48,0.0
N,49,0.0
N,50,0.0
N,51,0.0
N,52,0.0
N,53,0.0
N,54,0.0
N,55,0.0
N,56,0.0
N,57,0.0
N,58,0.0
N,59,0.0
N,60,0.0
N,61,0.0
N,62,0.0
N,63,0.0
N,64,0.0
N,65,0.0
N,66,0.0
N,67,0.0
N,68,0.0
N,69,0.0
N,70,0.0
N,71,0.0
N,72,0.0
N,73,0.0
N,74,0.0
N,75,0.0
N,76,0.0
N,77,0.0
N,78,0.0
N,79,0.0
N,80,0.0
N,81,0.0
N,82,0.0
N,83,0.0
N,84,0.0
N,85,0.0
N,86,0.0
N,87,0.0
N,88,0.0
N,89,0.0
N,90,0.0
N,91,0.0
N,92,0.0
N,93,0.0
N,94,0.0
N,95,0.0
N,96,0.0
N,97,0.0
N,98,0.0
N,99,0.0
N,100,0.0
N,101,0.0
N,102,0.0
N,103,0.0
N,104,0.0
N,105,0.0
N,106,0.0
N,107,0.0
N,108,0.0
N,109,0.0
N,110,0.0
N,111,0.0
N,112,0.0
N,113,0.0
N,114,0.0
N,115,0.0
N,116,0.0
N,117,0.0
N,118,0.0
N,119,0.0
N,120,0.0
N,121,0.0
N,122,0.0
N,123,0.0
N,124,0.0
N,125,0.0
N,126,0.0
N,127,0.0
N,128,0.0
N,129,0.0
N,130,0.0
N,131,0.0
N,132,0.0
N,133,0.0
N,134,0.0
N,135,0.0
N,136,0.0
N,137,0.0
N,138,0.0
N,139,0.0
N,140,0.0
N,141,0.0
N,142,0.0
N,143,0.0
N,144,0.0
N,145,0.0
N,146,0.0
N,147,0.0
N,148,0.0
N,149,0.0
N,150,0.0
O,1,0.0
O,2,0.0
O,3,0.0
O,4,0.0
O,5,0.0
O,6,0.0
O,7,0.0
O,8,0.0
O,9,0.0
O,10,0.0
O,11,0.0
O,12,0.0
O,13,0.0
O,14,0.0
O,15,0.0
O,16,0.0
O,17,0.0
O,18,0.0
O,19,0.0
O,20,0.0
O,21,0.0
O,22,0.0
O,23,0.0
O,24,0.0
O,25,0.0
O,26,0.0
O,27,0.0
O,28,0.0
O,29,0.0
O,30,0.0
O,31,0.0
O,32,0.0
O,33,0.0
O,34,0.0
O,35,0.0
O,36,0.0
O,37,0.0
O,38,0.0
O,39,0.0
O,40,0.0
O,41,0.0
O,42,0.0
O,43,0.0
O,44,0.0
O,45,0.0
O,46,0.0
O,47,0.0
O,48,0.0
O,49,0.0
O,50,0.0
O,51,0.0
O,52,0.0
O,53,0.0
O,54,0.0
O,55,0.0
O,56,0.0
O,57,0.0
O,58,0.0
O,59,0.0
O,60,0.0
O,61,0.0
O,62,0.0
O,63,0.0
O,64,0.0
O,65,0.0
O,66,0.0
O,67,0.0
O,68,0.0
O,69,0.0
O,70,0.0
O,71,0.0
O,72,0.0
O,73,0.0
O,74,0.0
O,75,0.0
O,76,0.0
O,77,0.0
O,78,0.0
O,79,0.0
O,80,0.0
O,81,0.0
O,82,0.0
O,83,0.0
O,84,0.0
O,85,0.0
O,86,0.0
O,87,0.0
O,88,0.0
O,89,0.0
O,90,0.0
O,91,0.0
O,92,0.0
O,93,0.0
O,94,0.0
O,95,0.0
O,96,0.0
O,97,0.0
O,98,0.0
O,99,0.0
O,100,0.0
O,101,0.0
O,102,0.0
O,103,0.0
O,104,0.0
O,105,0.0
O,106,0.0
O,107,0.0
O,108,0.0
O,109,0.0
O,110,0.0
O,111,0.0
O,112,0.0
O,113,0.0
O,114,0.0
O,115,0.0
O,116,0.0
O,117,0.0
O,118,0.0
O,119,0.0
O,120,0.0
O,121,0.0
O,122,0.0
O,123,0.0
O,124,0.0
O,125,0.0
O,126,0.0
O,127,0.0
O,128,0.0
O,129,0.0
O,130,0.0
O,131,0.0
O,132,0.0
O,133,0.0
O,134,0.0
O,135,0.0
O,136,0.0
O,137,0.0
O,138,0.0
O,139,0.0
O,140,0.0
O,141,0.0
O,142,0.0
O,143,0.0
O,144,0.0
O,145,0.0
O,146,0.0
O,147,0.0
O,148,0.0
O,149,0.0
O,150,0.0
